"symptom","rti","year","est","lwr","upr","region","type"
"Vaginal discharge","CT",1992,0.0226249148131273,0.0105851576253626,0.0476987317185823,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",1993,0.0246515277333503,0.0119474032287368,0.0501783821005422,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",1994,0.0268546854166657,0.0134791053440722,0.0527928300873296,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",1995,0.0292488391517577,0.0151996354048034,0.0555513734297166,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",1996,0.0318494512373541,0.0171300424169508,0.0584645250612342,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",1997,0.0346730334584395,0.0192930072051651,0.0615443114411642,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",1998,0.0377371804178109,0.0217127060271613,0.0648046660445211,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",1999,0.041060596056612,0.0244145444858451,0.068261950285381,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2000,0.0446631114350259,0.0274247100590432,0.0719356436963413,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2001,0.0485656915644749,0.0307694773521454,0.0758492550572405,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2002,0.0527904287905804,0.034474187315959,0.0800315128520999,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2003,0.0573605199293014,0.0385618175535397,0.0845178889166673,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2004,0.0623002240675428,0.0430510807289933,0.0893524779676006,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2005,0.0676347976680322,0.0479540580923462,0.0945901735255581,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2006,0.0733904033842574,0.0532735282091994,0.100298921599806,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2007,0.0795939888169995,0.0590004014273119,0.106561600026608,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2008,0.0862731313563473,0.0651119532845792,0.113476855470347,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2009,0.09345584528356,0.0715716576028829,0.121158254541134,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2010,0.101170347491485,0.0783310799295714,0.129731591974116,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2011,0.109444778559537,0.0853335172530292,0.139330975146302,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2012,0.118306876530326,0.0925184771884061,0.150094572348416,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2013,0.127783601620081,0.0998264656069848,0.162159891906727,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2014,0.137900711290228,0.107204735359512,0.175656613629126,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2015,0.148682286640787,0.114614825956394,0.190694817769404,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2016,0.160150212971787,0.12203971959082,0.207351097461941,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2017,0.172323619591402,0.129485114894056,0.225660787925056,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2018,0.185218286497308,0.136972947366443,0.245620522574842,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2019,0.198846028357039,0.14453219713,0.267195461221049,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2020,0.213214069162419,0.152192170233736,0.290324398193239,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2021,0.228324423890376,0.159979251521662,0.314921306655597,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","CT",2022,0.244173306285339,0.167915908578331,0.340874960906932,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1970,0.0646692015579171,0.00303340441052895,0.611067428968874,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1971,0.0649895075299641,0.00327015322890222,0.59555526582402,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1972,0.0653112891960725,0.00352526339071248,0.57985333574336,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1973,0.0656345522558305,0.00380014040642408,0.563991921223303,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1974,0.0659593024198851,0.00409629430971113,0.54800261291831,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1975,0.0662855454098449,0.00441534689846694,0.531918069303676,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1976,0.0666132869581812,0.00475903937806332,0.515771758196512,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1977,0.0669425328081278,0.00512924040810608,0.499597684455975,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1978,0.0672732887135787,0.00552795454800117,0.483430108607935,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1979,0.067605560438985,0.0059573310888952,0.467303261427488,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1980,0.0679393537592494,0.00641967324949086,0.45125105965286,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1981,0.0682746744596199,0.00691744770021891,0.4353068279905,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1982,0.0686115283355811,0.00745329436343617,0.419503032405785,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1983,0.0689499211927446,0.0080300364156091,0.403871029385926,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1984,0.0692898588467373,0.00865069038936886,0.388440835427829,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1985,0.0696313471230887,0.00931847623692168,0.373240920466293,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1986,0.069974391857115,0.010036827168909,0.358298028344501,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1987,0.0703189988938041,0.0108093990208009,0.343637026770614,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1988,0.070665174087696,0.0116400788172533,0.329280788535186,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1989,0.0710129233027642,0.0125329920965571,0.315250105119499,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1990,0.0713622524122934,0.0134925084124462,0.301563633241072,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1991,0.0717131672987566,0.0145232442349696,0.288237874396876,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1992,0.0720656738536901,0.0156300622053824,0.275287187116772,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1993,0.0724197779775671,0.0168180653320769,0.262723831473583,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1994,0.0727754855796687,0.0180925842009183,0.250558045465602,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1995,0.0731328025779547,0.0194591545469675,0.238798153262943,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1996,0.0734917348989307,0.0209234814932574,0.22745070609161,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1997,0.0738522884775153,0.0224913852479431,0.216520657869492,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1998,0.074214469256904,0.0241687208157043,0.206011579841696,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",1999,0.0745782831884326,0.0259612609280561,0.195925921762527,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2000,0.0749437362314377,0.0278745262937291,0.186265332241888,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2001,0.075310834353116,0.0299135393756144,0.177031058699854,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2002,0.0756795835283818,0.0320824655032475,0.168224459572206,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2003,0.0760499897397225,0.0343840853969475,0.159847680638846,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2004,0.0764220589770518,0.0368190114490057,0.151904577929259,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2005,0.0767957972375625,0.0393845088873272,0.144402018416097,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2006,0.0771712105255753,0.0420727009718228,0.137351766599034,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2007,0.0775483048523878,0.0448678105516543,0.130773281803506,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2008,0.0779270862361201,0.0477419114505584,0.124697911185925,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2009,0.0783075607015595,0.0506484717815112,0.119175126054431,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2010,0.0786897342800028,0.0535129757475002,0.114281426182199,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2011,0.0790736130090966,0.05622076120125,0.110131795503229,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2012,0.079459202932676,0.0586052806595619,0.106891145273944,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2013,0.079846510100601,0.0604467852629394,0.104778029955754,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2014,0.0802355405685919,0.0615015821041514,0.104043402525013,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2015,0.0806263003980609,0.0615875159886523,0.104892751058852,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2016,0.0810187956559439,0.0607036010657916,0.107355664384225,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2017,0.0814130324145282,0.05904808719383,0.111247380381485,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2018,0.0818090167512805,0.0568886816885509,0.116299651206275,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2019,0.0822067547486708,0.0544476050845918,0.122288075358716,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2020,0.0826062524939954,0.0518758641157871,0.129062775529918,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2021,0.0830075160791977,0.0492687967222576,0.13653223662365,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","MG",2022,0.0834105516006869,0.0466852772015818,0.144642610019245,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1970,0.00761373143014069,0.00114427765225599,0.0488702676345892,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1971,0.00813197633158221,0.00127641197386016,0.0499663754642066,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1972,0.0086851879553745,0.00142375590573134,0.0510866584205402,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1973,0.00927568216040246,0.00158804956810714,0.0522316778234543,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1974,0.00990592209293275,0.00177122975283919,0.0534020156394287,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1975,0.0105785266958181,0.0019754515828066,0.0545982764578478,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1976,0.0112962795863074,0.00220311241753635,0.0558210897842291,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1977,0.0120621382996517,0.0024568782021986,0.0570711127115636,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1978,0.0128792438920282,0.00273971246444242,0.0583490330445047,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1979,0.0137509308920058,0.00305490816771535,0.0596555729681363,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1980,0.0146807375847502,0.00340612262934818,0.0609914933744404,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1981,0.0156724166073558,0.0037974157048965,0.0623575989866775,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1982,0.0167299458269816,0.00423329142451324,0.0637547444563607,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1983,0.0178575394657821,0.00471874323916406,0.0651838416516557,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1984,0.0190596594278574,0.00525930298989739,0.0666458684128916,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1985,0.0203410267734907,0.0058610936463023,0.0681418791245533,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1986,0.0217066332747022,0.00653088576295205,0.0696730175492279,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1987,0.0231617529735125,0.00727615746463245,0.071240532495133,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1988,0.0247119536501769,0.00810515757850574,0.0728457970555671,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1989,0.026363108092928,0.00902697126515273,0.0744903323804267,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1990,0.0281214050433589,0.0100515871349461,0.076175837237029,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1991,0.0299933596724221,0.0111899643362039,0.077904225018106,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1992,0.0319858234210595,0.0124540974184793,0.0796776703986195,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1993,0.0341059930166884,0.0138570758407553,0.0814986685856342,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1994,0.0363614184521736,0.0154131337162492,0.0833701111251807,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1995,0.0387600096875584,0.0171376836315545,0.0852953836363486,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1996,0.0413100418068496,0.0190473259643925,0.0872784927876844,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1997,0.0440201583327269,0.0211598217968441,0.0893242325208621,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1998,0.0468993723714664,0.0234940129333488,0.0914384032324498,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",1999,0.0499570652290081,0.0260696662316416,0.0936281026777196,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2000,0.0532029821074593,0.0289072108918169,0.095902114108302,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2001,0.0566472244600573,0.0320273259741127,0.0982714258184849,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2002,0.0603002385525035,0.0354503209738884,0.100749926586116,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2003,0.0641727997506094,0.0391952355467299,0.103355331915807,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2004,0.0682759920295244,0.0432785688251859,0.106110402247809,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2005,0.0726211821798067,0.047712542993563,0.109044507217972,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2006,0.0772199881718518,0.0525028276288504,0.112195554242508,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2007,0.0820842411344899,0.0576457273653672,0.115612219099641,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2008,0.0872259404079222,0.0631249837729915,0.119356301390031,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2009,0.0926572011477883,0.0689085157215904,0.12350498098653,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2010,0.0983901939883916,0.0749454254268631,0.128153027488489,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2011,0.104437076321438,0.0811631555783866,0.133415847772324,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2012,0.11080991481456,0.0874640580054051,0.139435069851744,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2013,0.117520598883864,0.0937217385643663,0.146386589892954,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2014,0.124580744949007,0.0997834677028226,0.154482909311105,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2015,0.132001591439863,0.105493162524346,0.163950208096657,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2016,0.139793884692109,0.110740749234393,0.174969461180685,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2017,0.147967756065827,0.115505137806912,0.187618672743512,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2018,0.156532590846332,0.119846191486375,0.201873383988994,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2019,0.165496889738633,0.123858479901668,0.217655757715263,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2020,0.174868124043611,0.127632775395399,0.234878020364653,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2021,0.184652585900858,0.131241281483765,0.253459022813219,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","NG",2022,0.194855235294369,0.134737256816145,0.273323800084589,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1970,0.129656221490091,0.00893624362865993,0.711085108846466,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1971,0.130623619274557,0.00959467418964649,0.699726099036675,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1972,0.131597143686893,0.0103009421475324,0.688119996639295,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1973,0.132576817226797,0.0110584198520869,0.676276813021307,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1974,0.133562662227199,0.0118707012600383,0.66420772245631,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1975,0.134554700849758,0.012741613870348,0.651925047674044,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1976,0.13555295508032,0.0136752308351239,0.639442235066218,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1977,0.136557446724338,0.0146758831445315,0.626773819404757,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1978,0.137568197402257,0.0157481717567068,0.61393537811672,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1979,0.138585228544864,0.0168969795103575,0.600943475364753,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1980,0.139608561388599,0.0181274826170617,0.587815596399934,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1981,0.140638216970833,0.0194451614804234,0.574570072882549,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1982,0.14167421612511,0.0208558105278805,0.561226000102584,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1983,0.142716579476357,0.0223655466649922,0.547803147273561,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1984,0.143765327436057,0.0239808158673611,0.53432186231934,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1985,0.144820480197393,0.0257083973064589,0.520802972824375,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1986,0.145882057730356,0.0275554042550112,0.507267685076485,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1987,0.146950079776825,0.0295292808249673,0.493737483404308,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1988,0.14802456584561,0.0316377933420468,0.480234032310779,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1989,0.149105535207473,0.0338890148352612,0.466779084248171,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1990,0.15019300689011,0.0362913006889143,0.453394396298074,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1991,0.15128699967311,0.0388532529271313,0.440101659554032,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1992,0.152387532082885,0.0415836698170057,0.426922445718299,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1993,0.15349462238757,0.0444914763980996,0.413878176409459,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1994,0.154608288591897,0.0475856300432213,0.400990122068966,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1995,0.155728548432045,0.0508749930341809,0.388279439349375,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1996,0.156855419370464,0.0543681611055297,0.375767258754049,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1997,0.157988918590672,0.0580732325309331,0.363474838500561,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1998,0.159129062992032,0.0619974959420203,0.35142380671126,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",1999,0.160275869184502,0.0661470056969765,0.339636522964733,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2000,0.161429353483372,0.0705259998285258,0.328136603147796,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2001,0.162589531903971,0.0751360954292282,0.316949669853564,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2002,0.163756420156357,0.0799751673749585,0.306104415525038,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2003,0.164930033639992,0.0850357765548944,0.295634096748431,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2004,0.166110387438393,0.0903029646737381,0.285578609376294,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2005,0.167297496313774,0.0957511874961826,0.275987303283726,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2006,0.168491374701666,0.101340162820971,0.266922622322495,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2007,0.169692036705522,0.107009581621312,0.258464366234065,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2008,0.170899496091317,0.112673203978545,0.250713650107317,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2009,0.172113766282125,0.118214095629381,0.243794376994603,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2010,0.173334860352691,0.123484326687188,0.237849051875249,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2011,0.174562791023993,0.128312064434416,0.233028088232091,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2012,0.175797570657792,0.132512679507335,0.229481112563696,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2013,0.177039211251181,0.135890132854637,0.227370037355846,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2014,0.178287724431116,0.138217449881491,0.226915886760863,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2015,0.179543121448956,0.139222499878711,0.228442050955667,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2016,0.180805413174991,0.138669138596887,0.232292292920865,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2017,0.182074610092967,0.13656522382874,0.238559529391625,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2018,0.183350722294614,0.133236309241495,0.246944426754962,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2019,0.184633759474176,0.129115941265915,0.25697930894826,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2020,0.185923730922932,0.124552290989273,0.268268510033749,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2021,0.187220645523735,0.119773943590301,0.280542733504198,"Sub-Saharan Africa","Unadjusted"
"Vaginal discharge","TV",2022,0.188524511745547,0.114922198597001,0.293627220992343,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1970,0.0223781967370093,0.00623146220369746,0.0771170352851665,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1971,0.0235627131180184,0.00676668158849143,0.0787440462229792,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1972,0.0248083369351214,0.00734740683679031,0.0804036519539148,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1973,0.0261180483034583,0.00797742538291561,0.0820964990589344,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1974,0.0274949540493774,0.0086608252464398,0.0838232559303647,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1975,0.0289422910562553,0.00940201618395796,0.0855846151860871,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1976,0.0304634294564069,0.0102057518015972,0.0873812965015105,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1977,0.0320618756322795,0.0110771525544155,0.0892140499419123,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1978,0.0337412749862882,0.0120217295234184,0.0910836598963335,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1979,0.0355054144345769,0.0130454088167466,0.0929909497375571,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1980,0.0373582245757076,0.0141545563866415,0.0949367873622176,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1981,0.0393037814807782,0.0153560029855596,0.0969220918025507,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1982,0.0413463080467972,0.0166570689000844,0.0989478411491488,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1983,0.0434901748502928,0.0180655879960073,0.101015082085566,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1984,0.0457399004331739,0.0195899304768609,0.103124941415067,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1985,0.0481001509478067,0.0212390235944608,0.105278640063147,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1986,0.0505757390831922,0.023022369344625,0.107477510174656,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1987,0.0531716221890871,0.0249500579222022,0.109723016102475,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1988,0.0558928995099801,0.0270327753806844,0.112016780320842,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1989,0.0587448084361087,0.0292818035210174,0.114360615611491,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1990,0.0617327196742878,0.0317090094915537,0.116756565294025,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1991,0.0648621312373352,0.0343268218745869,0.11920695384384,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1992,0.0681386611474655,0.037148189106346,0.121714451018293,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1993,0.0715680387463375,0.0401865148453824,0.124282153673701,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1994,0.0751560945026482,0.0434555632554845,0.126913690911987,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1995,0.0789087482074693,0.0469693249465148,0.129613360196802,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1996,0.0828319954481183,0.0507418313059314,0.132386304826785,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1997,0.0869318922534724,0.0547869008735851,0.135238746907728,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1998,0.0912145378075064,0.0591177959155124,0.138178295033813,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",1999,0.0956860551337143,0.0637467600685238,0.141214352572549,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2000,0.1003525696612,0.0686843986062612,0.144358660885844,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2001,0.105220185593871,0.0739388517588632,0.147626021599836,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2002,0.110294960017579,0.0795147001617313,0.151035251383997,"Sub-Saharan Africa","Unadjusted"
