"symptom","region","rti","year","est","lwr","upr"
"Vaginal discharge","Eastern Africa","None",2016,0.285696342697352,0.110822275945969,0.562081003710285
"Vaginal discharge","Eastern Africa","None",2017,0.287240175997488,0.106391010711434,0.577006234143046
"Vaginal discharge","Eastern Africa","None",2018,0.288788978970469,0.10200937634033,0.592074768038092
"Vaginal discharge","Eastern Africa","None",2019,0.290342731262313,0.0976979741575843,0.607216857273304
"Vaginal discharge","Eastern Africa","None",2020,0.291901412105511,0.0934732985259571,0.622367730179666
"Vaginal discharge","Eastern Africa","None",2021,0.293465000318558,0.0893483581819895,0.637467426445094
"Vaginal discharge","Eastern Africa","None",2022,0.295033474305544,0.0853332154672692,0.652460677904448
"Vaginal discharge","Central and Western Africa","BV",1970,0.476862801987166,0.0791061568398412,0.906304415720636
"Vaginal discharge","Central and Western Africa","BV",1971,0.476634548326452,0.0835390858834068,0.90097854885322
"Vaginal discharge","Central and Western Africa","BV",1972,0.476406304425305,0.088189769674029,0.89539288940828
"Vaginal discharge","Central and Western Africa","BV",1973,0.476178070378636,0.0930652640069951,0.889539866229167
"Vaginal discharge","Central and Western Africa","BV",1974,0.475949846281343,0.0981723927201233,0.883412328316159
"Vaginal discharge","Central and Western Africa","BV",1975,0.475721632228303,0.103517671625657,0.877003646045431
"Vaginal discharge","Central and Western Africa","BV",1976,0.475493428314381,0.109107222890134,0.870307822814291
"Vaginal discharge","Central and Western Africa","BV",1977,0.47526523463442,0.114946678879505,0.863319617810485
"Vaginal discharge","Central and Western Africa","BV",1978,0.47503705128325,0.121041074341136,0.856034680687167
"Vaginal discharge","Central and Western Africa","BV",1979,0.474808878355681,0.1273947256056,0.848449699049344
"Vaginal discharge","Central and Western Africa","BV",1980,0.474580715946508,0.134011095244362,0.840562559838782
"Vaginal discharge","Central and Western Africa","BV",1981,0.474352564150508,0.140892640294814,0.832372525964243
"Vaginal discharge","Central and Western Africa","BV",1982,0.474124423062437,0.148040641735737,0.823880429890789
"Vaginal discharge","Central and Western Africa","BV",1983,0.473896292777038,0.155455012330201,0.81508888641241
"Vaginal discharge","Central and Western Africa","BV",1984,0.473668173389033,0.163134079205332,0.80600252753345
"Vaginal discharge","Central and Western Africa","BV",1985,0.473440064993127,0.171074336552897,0.796628263335885
"Vaginal discharge","Central and Western Africa","BV",1986,0.473211967684005,0.179270162539758,0.786975573986646
"Vaginal discharge","Central and Western Africa","BV",1987,0.472983881556336,0.187713492824232,0.777056839734065
"Vaginal discharge","Central and Western Africa","BV",1988,0.472755806704769,0.196393440876203,0.766887717965664
"Vaginal discharge","Central and Western Africa","BV",1989,0.472527743223933,0.205295852473816,0.756487579275674
"Vaginal discharge","Central and Western Africa","BV",1990,0.472299691208441,0.214402778172583,0.745880018147227
"Vaginal discharge","Central and Western Africa","BV",1991,0.472071650752884,0.223691843116307,0.735093458390451
"Vaginal discharge","Central and Western Africa","BV",1992,0.471843621951836,0.233135488278589,0.724161878898535
"Vaginal discharge","Central and Western Africa","BV",1993,0.471615604899849,0.242700051312883,0.713125691364618
"Vaginal discharge","Central and Western Africa","BV",1994,0.471387599691459,0.252344649361947,0.702032807626533
"Vaginal discharge","Central and Western Africa","BV",1995,0.471159606421179,0.262019822125665,0.690939938578457
"Vaginal discharge","Central and Western Africa","BV",1996,0.470931625183503,0.271665894745048,0.679914165567118
"Vaginal discharge","Central and Western Africa","BV",1997,0.470703656072907,0.281211033458696,0.669034812038982
"Vaginal discharge","Central and Western Africa","BV",1998,0.470475699183843,0.290569004850677,0.65839560559037
"Vaginal discharge","Central and Western Africa","BV",1999,0.470247754610745,0.299636732416345,0.648107037904229
"Vaginal discharge","Central and Western Africa","BV",2000,0.470019822448028,0.308291902818861,0.638298671630643
"Vaginal discharge","Central and Western Africa","BV",2001,0.469791902790083,0.316391145653532,0.629120872013129
"Vaginal discharge","Central and Western Africa","BV",2002,0.469563995731282,0.323769717925001,0.620745033823467
"Vaginal discharge","Central and Western Africa","BV",2003,0.469336101365976,0.330244122359187,0.613360876349637
"Vaginal discharge","Central and Western Africa","BV",2004,0.469108219788495,0.335619463537443,0.607169004357335
"Vaginal discharge","Central and Western Africa","BV",2005,0.468880351093146,0.339703119724469,0.60236715904045
"Vaginal discharge","Central and Western Africa","BV",2006,0.468652495374217,0.342324834987378,0.599130056164302
"Vaginal discharge","Central and Western Africa","BV",2007,0.468424652725973,0.343360371068169,0.597585673590871
"Vaginal discharge","Central and Western Africa","BV",2008,0.468196823242657,0.342752489853856,0.597794218783471
"Vaginal discharge","Central and Western Africa","BV",2009,0.467969007018491,0.340521824229829,0.59973721968429
"Vaginal discharge","Central and Western Africa","BV",2010,0.467741204147675,0.336763185772266,0.603321191381969
"Vaginal discharge","Central and Western Africa","BV",2011,0.467513414724385,0.331628849888903,0.608394338495984
"Vaginal discharge","Central and Western Africa","BV",2012,0.467285638842777,0.325305280880496,0.614769830987015
"Vaginal discharge","Central and Western Africa","BV",2013,0.467057876596984,0.317990597211089,0.622248352929407
"Vaginal discharge","Central and Western Africa","BV",2014,0.466830128081114,0.309877448688344,0.630635252022785
"Vaginal discharge","Central and Western Africa","BV",2015,0.466602393389255,0.301142556612681,0.639751037941686
"Vaginal discharge","Central and Western Africa","BV",2016,0.466374672615471,0.29194189848589,0.649436246806625
"Vaginal discharge","Central and Western Africa","BV",2017,0.466146965853802,0.282409730898971,0.659552476794348
"Vaginal discharge","Central and Western Africa","BV",2018,0.465919273198265,0.272659789346649,0.66998125459498
"Vaginal discharge","Central and Western Africa","BV",2019,0.465691594742856,0.262787481384039,0.680621914631809
"Vaginal discharge","Central and Western Africa","BV",2020,0.465463930581543,0.252872357172894,0.691389205263272
"Vaginal discharge","Central and Western Africa","BV",2021,0.465236280808275,0.242980482278697,0.702210995366958
"Vaginal discharge","Central and Western Africa","BV",2022,0.465008645516972,0.233166549458969,0.713026242874592
"Vaginal discharge","Central and Western Africa","CA",1970,0.269522343905788,0.0317453776504283,0.805910494720422
"Vaginal discharge","Central and Western Africa","CA",1971,0.271213484125062,0.0339740379482237,0.797484331519741
"Vaginal discharge","Central and Western Africa","CA",1972,0.272911271129425,0.0363460076443929,0.788822839693678
"Vaginal discharge","Central and Western Africa","CA",1973,0.274615681427967,0.038868515412496,0.779931742738939
"Vaginal discharge","Central and Western Africa","CA",1974,0.276326690857492,0.041548830858367,0.770818164088929
"Vaginal discharge","Central and Western Africa","CA",1975,0.278044274580478,0.0443941985477339,0.761490723076321
"Vaginal discharge","Central and Western Africa","CA",1976,0.279768407083169,0.0474117579499401,0.751959633354343
"Vaginal discharge","Central and Western Africa","CA",1977,0.281499062173768,0.050608447095531,0.742236804321686
"Vaginal discharge","Central and Western Africa","CA",1978,0.283236212980772,0.0539908874491516,0.732335946385318
"Vaginal discharge","Central and Western Africa","CA",1979,0.284979831951422,0.0575652471707744,0.722272681247878
"Vaginal discharge","Central and Western Africa","CA",1980,0.286729890850275,0.0613370795781754,0.712064658825242
"Vaginal discharge","Central and Western Africa","CA",1981,0.288486360757912,0.0653111332353718,0.701731682885679
"Vaginal discharge","Central and Western Africa","CA",1982,0.290249212069773,0.0694911296843512,0.691295848049429
"Vaginal discharge","Central and Western Africa","CA",1983,0.29201841449512,0.0738795044287635,0.680781691381858
"Vaginal discharge","Central and Western Africa","CA",1984,0.293793937056134,0.0784771064008775,0.670216362424652
"Vaginal discharge","Central and Western Africa","CA",1985,0.295575748087151,0.0832828508528853,0.659629816083906
"Vaginal discharge","Central and Western Africa","CA",1986,0.297363815234027,0.0882933205028327,0.649055033240309
"Vaginal discharge","Central and Western Africa","CA",1987,0.299158105453643,0.0935023099819432,0.63852827411712
"Vaginal discharge","Central and Western Africa","CA",1988,0.300958585013554,0.0989003094047455,0.628089369104307
"Vaginal discharge","Central and Western Africa","CA",1989,0.302765219491769,0.104473924567377,0.617782050538241
"Vaginal discharge","Central and Western Africa","CA",1990,0.304577973776682,0.110205234391668,0.607654326352473
"Vaginal discharge","Central and Western Africa","CA",1991,0.306396812067141,0.116071091513433,0.597758891799789
"Vaginal discharge","Central and Western Africa","CA",1992,0.30822169787266,0.12204238037042,0.588153567582587
"Vaginal discharge","Central and Western Africa","CA",1993,0.310052594013785,0.12808326005873,0.578901740426606
"Vaginal discharge","Central and Western Africa","CA",1994,0.311889462622602,0.13415043804694,0.570072763927298
"Vaginal discharge","Central and Western Africa","CA",1995,0.313732265143387,0.140192546860192,0.561742252076484
"Vaginal discharge","Central and Western Africa","CA",1996,0.315580962333422,0.146149729487837,0.553992164803713
"Vaginal discharge","Central and Western Africa","CA",1997,0.317435514263943,0.1519535787394,0.546910545907991
"Vaginal discharge","Central and Western Africa","CA",1998,0.319295880321254,0.157527615063516,0.540590734897205
"Vaginal discharge","Central and Western Africa","CA",1999,0.321162019207991,0.16278851383496,0.535129848086197
"Vaginal discharge","Central and Western Africa","CA",2000,0.323033888944531,0.167648286089963,0.530626331518602
"Vaginal discharge","Central and Western Africa","CA",2001,0.324911446870566,0.17201754937828,0.527176455616751
"Vaginal discharge","Central and Western Africa","CA",2002,0.326794649646832,0.175809874089374,0.524869772616475
"Vaginal discharge","Central and Western Africa","CA",2003,0.328683453256988,0.178946952569333,0.523783795519552
"Vaginal discharge","Central and Western Africa","CA",2004,0.330577813009655,0.181364053296685,0.523978441759939
"Vaginal discharge","Central and Western Africa","CA",2005,0.332477683540618,0.183014981459343,0.525491024895478
"Vaginal discharge","Central and Western Africa","CA",2006,0.334383018815181,0.183875688902344,0.52833265497822
"Vaginal discharge","Central and Western Africa","CA",2007,0.336293772130682,0.183945845057374,0.532486738380321
"Vaginal discharge","Central and Western Africa","CA",2008,0.33820989611917,0.183248080433449,0.537909866474508
"Vaginal discharge","Central and Western Africa","CA",2009,0.34013134275024,0.181825114183162,0.544534881090776
"Vaginal discharge","Central and Western Africa","CA",2010,0.342058063334032,0.179735392592556,0.552275487715526
"Vaginal discharge","Central and Western Africa","CA",2011,0.343990008524387,0.177048059673587,0.561031591429956
"Vaginal discharge","Central and Western Africa","CA",2012,0.345927128322169,0.173838030899512,0.57069457913701
"Vaginal discharge","Central and Western Africa","CA",2013,0.347869372078741,0.17018172376078,0.581151987526707
"Vaginal discharge","Central and Western Africa","CA",2014,0.349816688499616,0.166153728521677,0.592291265257887
"Vaginal discharge","Central and Western Africa","CA",2015,0.351769025648256,0.161824469997499,0.604002569381544
"Vaginal discharge","Central and Western Africa","CA",2016,0.35372633095004,0.157258758220815,0.616180688275576
"Vaginal discharge","Central and Western Africa","CA",2017,0.355688551196396,0.152515052868788,0.628726255993688
"Vaginal discharge","Central and Western Africa","CA",2018,0.35765563254909,0.147645252265759,0.641546436985977
"Vaginal discharge","Central and Western Africa","CA",2019,0.35962752054468,0.142694837635243,0.654555240645277
"Vaginal discharge","Central and Western Africa","CA",2020,0.361604160099129,0.137703237160083,0.667673591943669
"Vaginal discharge","Central and Western Africa","CA",2021,0.363585495512583,0.132704309877944,0.680829249949937
"Vaginal discharge","Central and Western Africa","CA",2022,0.365571470474308,0.127726880318165,0.693956636380983
"Vaginal discharge","Central and Western Africa","CS",1970,0.00825542996682908,0.00187674519023159,0.035542004127148
"Vaginal discharge","Central and Western Africa","CS",1971,0.00933517648349418,0.00221954379868804,0.0383852157676513
"Vaginal discharge","Central and Western Africa","CS",1972,0.0105546425493643,0.00262447415553906,0.0414509215155761
"Vaginal discharge","Central and Western Africa","CS",1973,0.0119314904281473,0.00310263762592348,0.0447557758678217
"Vaginal discharge","Central and Western Africa","CS",1974,0.013485499472909,0.00366706373478567,0.0483175829472762
"Vaginal discharge","Central and Western Africa","CS",1975,0.0152387878041741,0.00433302512292408,0.0521553692353881
"Vaginal discharge","Central and Western Africa","CS",1976,0.0172160481181499,0.00511839647267788,0.0562894628636722
"Vaginal discharge","Central and Western Africa","CS",1977,0.0194447957188481,0.0060440605668521,0.0607415812837335
"Vaginal discharge","Central and Western Africa","CS",1978,0.0219556257593615,0.00713436350932768,0.0655349298289683
"Vaginal discharge","Central and Western Africa","CS",1979,0.0247824752643859,0.00841761921579917,0.0706943146132705
"Vaginal discharge","Central and Western Africa","CS",1980,0.0279628837352774,0.00992666025857963,0.0762462744555432
"Vaginal discharge","Central and Western Africa","CS",1981,0.0315382439580312,0.0116994276016892,0.0822192381643306
"Vaginal discharge","Central and Western Africa","CS",1982,0.035554031997053,0.0137795851561552,0.0886437156742944
"Vaginal discharge","Central and Western Africa","CS",1983,0.0400600022311223,0.0162171357575518,0.0955525343218057
"Vaginal discharge","Central and Western Africa","CS",1984,0.0451103296661088,0.0190690023332375,0.102981135112167
"Vaginal discharge","Central and Western Africa","CS",1985,0.0507636776773721,0.0223995208192646,0.110967948273909
"Vaginal discharge","Central and Western Africa","CS",1986,0.0570831648918461,0.0262807689668092,0.11955487273711
"Vaginal discharge","Central and Western Africa","CS",1987,0.0641362003028842,0.0307926269591844,0.12878789021671
"Vaginal discharge","Central and Western Africa","CS",1988,0.0719941512260843,0.036022431841293,0.138717850663943
"Vaginal discharge","Central and Western Africa","CS",1989,0.0807318048081594,0.0420640496875803,0.149401470372291
"Vaginal discharge","Central and Western Africa","CS",1990,0.090426581129641,0.0490161514604623,0.160902583639528
"Vaginal discharge","Central and Western Africa","CS",1991,0.101157455330222,0.0569794495933765,0.173293677139052
"Vaginal discharge","Central and Western Africa","CS",1992,0.113003548662711,0.0660526489406058,0.186657701450461
"Vaginal discharge","Central and Western Africa","CS",1993,0.126042355134168,0.0763269152176886,0.201090077310602
"Vaginal discharge","Central and Western Africa","CS",1994,0.14034758267101,0.087878807018733,0.216700666517677
"Vaginal discharge","Central and Western Africa","CS",1995,0.155986606699447,0.100761904848808,0.233615224241934
"Vaginal discharge","Central and Western Africa","CS",1996,0.173017560470158,0.114997845986261,0.251975466142185
"Vaginal discharge","Central and Western Africa","CS",1997,0.191486120514128,0.130568127613574,0.271936398679495
"Vaginal discharge","Central and Western Africa","CS",1998,0.211422086386263,0.147408727273117,0.293659132156595
"Vaginal discharge","Central and Western Africa","CS",1999,0.232835899008888,0.165409944760993,0.317297385441951
"Vaginal discharge","Central and Western Africa","CS",2000,0.255715287459862,0.184423346835406,0.342976817680628
"Vaginal discharge","Central and Western Africa","CS",2001,0.280022274239225,0.204275903927353,0.370768516072851
"Vaginal discharge","Central and Western Africa","CS",2002,0.305690796806576,0.224788708275228,0.400660972687898
"Vaginal discharge","Central and Western Africa","CS",2003,0.3326252108782,0.245795446824744,0.432537189208777
"Vaginal discharge","Central and Western Africa","CS",2004,0.360699921744782,0.267155682739151,0.466163435582137
"Vaginal discharge","Central and Western Africa","CS",2005,0.389760339274876,0.288760289664684,0.501193287768721
"Vaginal discharge","Central and Western Africa","CS",2006,0.4196252699602,0.310529594051156,0.537186408886439
"Vaginal discharge","Central and Western Africa","CS",2007,0.450090750319981,0.332406961301796,0.573638221578552
"Vaginal discharge","Central and Western Africa","CS",2008,0.480935200819263,0.354350923755334,0.610015179955862
"Vaginal discharge","Central and Western Africa","CS",2009,0.511925653398818,0.376328053143952,0.645790495947109
"Vaginal discharge","Central and Western Africa","CS",2010,0.54282469628551,0.398307594041421,0.680476143867879
"Vaginal discharge","Central and Western Africa","CS",2011,0.573397703504892,0.420257998523052,0.713648219188355
"Vaginal discharge","Central and Western Africa","CS",2012,0.60341988559789,0.442145061003791,0.744964032979375
"Vaginal discharge","Central and Western Africa","CS",2013,0.632682717504035,0.463931226677822,0.774170571012794
"Vaginal discharge","Central and Western Africa","CS",2014,0.660999366226015,0.485575681656705,0.801105018856575
"Vaginal discharge","Central and Western Africa","CS",2015,0.688208844031237,0.507034920897824,0.825688832334575
"Vaginal discharge","Central and Western Africa","CS",2016,0.71417873674597,0.528263578346399,0.847917246653623
"Vaginal discharge","Central and Western Africa","CS",2017,0.738806483546424,0.54921537389475,0.867846176525102
"Vaginal discharge","Central and Western Africa","CS",2018,0.762019298541421,0.56984408182608,0.885578241621675
"Vaginal discharge","Central and Western Africa","CS",2019,0.783772913562056,0.590104459241826,0.901249268838022
"Vaginal discharge","Central and Western Africa","CS",2020,0.804049379628088,0.609953095374799,0.915016184999215
"Vaginal discharge","Central and Western Africa","CS",2021,0.82285419074888,0.629349157629837,0.927046804490169
"Vaginal discharge","Central and Western Africa","CS",2022,0.840212991677562,0.648255020459442,0.937511684599158
"Vaginal discharge","Central and Western Africa","CT",1970,0.0215885921459388,0.0039075940878055,0.110404865283152
"Vaginal discharge","Central and Western Africa","CT",1971,0.0226151650431789,0.00430213578733608,0.110250268976778
"Vaginal discharge","Central and Western Africa","CT",1972,0.0236893712443376,0.00473573239757969,0.110108162450305
"Vaginal discharge","Central and Western Africa","CT",1973,0.0248133061962422,0.00521208940387786,0.109979645845496
"Vaginal discharge","Central and Western Africa","CT",1974,0.0259891464055975,0.00573522870823289,0.109865960821972
"Vaginal discharge","Central and Western Africa","CT",1975,0.0272191514819205,0.00630950725834835,0.109768513381313
"Vaginal discharge","Central and Western Africa","CT",1976,0.0285056661163947,0.00693963445743949,0.109688901112268
"Vaginal discharge","Central and Western Africa","CT",1977,0.0298511219808624,0.00763068748231921,0.109628945851128
"Vaginal discharge","Central and Western Africa","CT",1978,0.0312580395296329,0.00838812335818611,0.10959073300296
"Vaginal discharge","Central and Western Africa","CT",1979,0.0327290296851529,0.00921778627995299,0.10957665909066
"Vaginal discharge","Central and Western Africa","CT",1980,0.0342667953868645,0.0101259082096775,0.109589489509438
"Vaginal discharge","Central and Western Africa","CT",1981,0.0358741329807693,0.0111191001896428,0.109632428990197
"Vaginal discharge","Central and Western Africa","CT",1982,0.0375539334253252,0.0122043310558608,0.10970920794825
"Vaginal discharge","Central and Western Africa","CT",1983,0.039309183287339,0.0133888892743872,0.109824188753716
"Vaginal discharge","Central and Western Africa","CT",1984,0.0411429654994786,0.0146803224022102,0.10998249705365
"Vaginal discharge","Central and Western Africa","CT",1985,0.0430584598489361,0.0160863471393147,0.110190184655844
"Vaginal discharge","Central and Western Africa","CT",1986,0.0450589431646288,0.0176147210335139,0.110454432201319
"Vaginal discharge","Central and Western Africa","CT",1987,0.0471477891681542,0.0192730645859763,0.110783801941119
"Vaginal discharge","Central and Western Africa","CT",1988,0.0493284679515289,0.0210686197930912,0.111188553378496
"Vaginal discharge","Central and Western Africa","CT",1989,0.0516045450425618,0.0230079281712381,0.11168103721381
"Vaginal discharge","Central and Western Africa","CT",1990,0.0539796800165784,0.025096408394349,0.112276185583337
"Vaginal discharge","Central and Western Africa","CT",1991,0.0564576246111289,0.0273378116079717,0.112992118233671
"Vaginal discharge","Central and Western Africa","CT",1992,0.0590422202983472,0.0297335328027813,0.113850883484347
"Vaginal discharge","Central and Western Africa","CT",1993,0.0617373952677859,0.0322817621092538,0.11487934682941
"Vaginal discharge","Central and Western Africa","CT",1994,0.0645471607709079,0.0349764751119503,0.116110224219883
"Vaginal discharge","Central and Western Africa","CT",1995,0.0674756067769987,0.0378062930941604,0.117583224644527
"Vaginal discharge","Central and Western Africa","CT",1996,0.0705268968891354,0.0407533009069047,0.119346209205117
"Vaginal discharge","Central and Western Africa","CT",1997,0.073705262468081,0.0437919984150982,0.121456184982143
"Vaginal discharge","Central and Western Africa","CT",1998,0.0770149959116085,0.0468886768695087,0.123979835976975
"Vaginal discharge","Central and Western Africa","CT",1999,0.0804604430368992,0.0500016231126629,0.126993181312293
"Vaginal discharge","Central and Western Africa","CT",2000,0.084045994514351,0.0530825885326148,0.130579916445638
"Vaginal discharge","Central and Western Africa","CT",2001,0.0877760763024826,0.0560798068444018,0.134828145754892
"Vaginal discharge","Central and Western Africa","CT",2002,0.0916551390356938,0.05894242639237,0.139825633283177
"Vaginal discharge","Central and Western Africa","CT",2003,0.0956876463195375,0.06162561488522,0.145654306620095
"Vaginal discharge","Central and Western Africa","CT",2004,0.0998780618919614,0.0640951010863891,0.152385243163351
"Vaginal discharge","Central and Western Africa","CT",2005,0.104230835613781,0.0663299203179939,0.160075367125321
"Vaginal discharge","Central and Western Africa","CT",2006,0.108750388257519,0.0683227416770047,0.168766476748221
"Vaginal discharge","Central and Western Africa","CT",2007,0.113441095070814,0.0700780380642728,0.178486340902766
"Vaginal discharge","Central and Western Africa","CT",2008,0.118307268098871,0.0716089924264241,0.189250975692968
"Vaginal discharge","Central and Western Africa","CT",2009,0.123353137260035,0.0729341452825012,0.201067104611002
"Vaginal discharge","Central and Western Africa","CT",2010,0.12858283017955,0.0740744985806969,0.213934101195144
"Vaginal discharge","Central and Western Africa","CT",2011,0.134000350798891,0.0750513877373346,0.227845122362746
"Vaginal discharge","Central and Western Africa","CT",2012,0.139609556791862,0.0758851261152326,0.242787454600836
"Vaginal discharge","Central and Western Africa","CT",2013,0.145414135833833,0.0765942716703513,0.258742256158488
"Vaginal discharge","Central and Western Africa","CT",2014,0.151417580787041,0.0771953283990143,0.275683921442346
"Vaginal discharge","Central and Western Africa","CT",2015,0.157623163882749,0.0777027190187234,0.293579274911617
"Vaginal discharge","Central and Western Africa","CT",2016,0.16403391000012,0.0781289083451586,0.312386761911779
"Vaginal discharge","Central and Western Africa","CT",2017,0.170652569161781,0.0784845977213796,0.332055763777033
"Vaginal discharge","Central and Western Africa","CT",2018,0.177481588387018,0.078778942228754,0.352526130958801
"Vaginal discharge","Central and Western Africa","CT",2019,0.184523083065178,0.0790197638305508,0.373728000900859
"Vaginal discharge","Central and Western Africa","CT",2020,0.191778808033789,0.0792137471154735,0.395581944657252
"Vaginal discharge","Central and Western Africa","CT",2021,0.199250128567874,0.0793666123054734,0.417999465611106
"Vaginal discharge","Central and Western Africa","CT",2022,0.20693799150856,0.079483264625986,0.440883853692063
"Vaginal discharge","Central and Western Africa","MG",1970,0.0608602382058752,0.000824424504604249,0.835790059054867
"Vaginal discharge","Central and Western Africa","MG",1971,0.0604497267565833,0.000912767388437923,0.819200141318558
"Vaginal discharge","Central and Western Africa","MG",1972,0.0600418072413107,0.00101040629472758,0.801357948723558
"Vaginal discharge","Central and Western Africa","MG",1973,0.0596364656774823,0.00111828540915826,0.782252444211399
"Vaginal discharge","Central and Western Africa","MG",1974,0.0592336881257157,0.00123743755733848,0.761889313982901
"Vaginal discharge","Central and Western Africa","MG",1975,0.0588334606901575,0.0013689908385704,0.740293155588299
"Vaginal discharge","Central and Western Africa","MG",1976,0.0584357695188107,0.00151417531171617,0.717509297639626
"Vaginal discharge","Central and Western Africa","MG",1977,0.0580406008038547,0.00167432958170892,0.693605086858239
"Vaginal discharge","Central and Western Africa","MG",1978,0.0576479407819562,0.00185090707961775,0.668670485094449
"Vaginal discharge","Central and Western Africa","MG",1979,0.0572577757345721,0.00204548175710524,0.642817842460494
"Vaginal discharge","Central and Western Africa","MG",1980,0.0568700919882445,0.00225975282292091,0.616180753702936
"Vaginal discharge","Central and Western Africa","MG",1981,0.0564848759148871,0.00249554802871873,0.588911961916589
"Vaginal discharge","Central and Western Africa","MG",1982,0.0561021139320639,0.00275482485620176,0.561180342483417
"Vaginal discharge","Central and Western Africa","MG",1983,0.0557217925032605,0.00303966875741133,0.533167074016323
"Vaginal discharge","Central and Western Africa","MG",1984,0.055343898138147,0.00335228734213386,0.505061173671006
"Vaginal discharge","Central and Western Africa","MG",1985,0.0549684173928332,0.00369499907467778,0.477054632559769
"Vaginal discharge","Central and Western Africa","MG",1986,0.0545953368701168,0.00407021461626748,0.449337425328482
"Vaginal discharge","Central and Western Africa","MG",1987,0.0542246432197236,0.00448040840374326,0.422092680951298
"Vaginal discharge","Central and Western Africa","MG",1988,0.0538563231385407,0.00492807735967731,0.395492287747777
"Vaginal discharge","Central and Western Africa","MG",1989,0.0534903633708414,0.00541568274827994,0.369693166747613
"Vaginal discharge","Central and Western Africa","MG",1990,0.0531267507085044,0.00594557008825886,0.344834389507162
"Vaginal discharge","Central and Western Africa","MG",1991,0.0527654719912248,0.00651986067510071,0.321035247360157
"Vaginal discharge","Central and Western Africa","MG",1992,0.0524065141067179,0.00714030663664783,0.298394307747694
"Vaginal discharge","Central and Western Africa","MG",1993,0.0520498639909172,0.00780809958037657,0.276989427910289
"Vaginal discharge","Central and Western Africa","MG",1994,0.0516955086281638,0.00852362092410075,0.256878643079113
"Vaginal discharge","Central and Western Africa","MG",1995,0.051343435051391,0.00928612027310342,0.238101808882301
"Vaginal discharge","Central and Western Africa","MG",1996,0.0509936303423003,0.0100933074347679,0.22068285646494
"Vaginal discharge","Central and Western Africa","MG",1997,0.0506460816315323,0.0109408452351332,0.2046325113234
"Vaginal discharge","Central and Western Africa","MG",1998,0.0503007760988297,0.0118217367153898,0.18995132784458
"Vaginal discharge","Central and Western Africa","MG",1999,0.0499577009731953,0.0127256156981856,0.176632893239972
"Vaginal discharge","Central and Western Africa","MG",2000,0.0496168435330426,0.0136379803896013,0.164667046899218
"Vaginal discharge","Central and Western Africa","MG",2001,0.0492781911063401,0.0145394635807803,0.154042932735526
"Vaginal discharge","Central and Western Africa","MG",2002,0.0489417310707505,0.0154053167470044,0.144751643447895
"Vaginal discharge","Central and Western Africa","MG",2003,0.048607450853762,0.016205395467861,0.13678812823603
"Vaginal discharge","Central and Western Africa","MG",2004,0.0482753379328156,0.0169050394115518,0.130151948868899
"Vaginal discharge","Central and Western Africa","MG",2005,0.0479453798354247,0.017467262243497,0.124846461995826
"Vaginal discharge","Central and Western Africa","MG",2006,0.0476175641392899,0.0178564763742051,0.120876207049521
"Vaginal discharge","Central and Western Africa","MG",2007,0.0472918784724075,0.0180434665881416,0.118242797231922
"Vaginal discharge","Central and Western Africa","MG",2008,0.0469683105131727,0.0180105753685557,0.116940366370697
"Vaginal discharge","Central and Western Africa","MG",2009,0.0466468479904768,0.0177554785577092,0.1169522101234
"Vaginal discharge","Central and Western Africa","MG",2010,0.0463274786837988,0.0172920741009259,0.118250115506969
"Vaginal discharge","Central and Western Africa","MG",2011,0.0460101904232921,0.0166480463985257,0.120796831275617
"Vaginal discharge","Central and Western Africa","MG",2012,0.0456949710898651,0.0158600220801981,0.124550775964452
"Vaginal discharge","Central and Western Africa","MG",2013,0.045381808615257,0.0149680115647832,0.129471299199762
"Vaginal discharge","Central and Western Africa","MG",2014,0.0450706909821081,0.0140106643955494,0.135522975746523
"Vaginal discharge","Central and Western Africa","MG",2015,0.0447616062240249,0.0130221171175927,0.142678159009191
"Vaginal discharge","Central and Western Africa","MG",2016,0.0444545424256403,0.0120304681882104,0.150917763836327
"Vaginal discharge","Central and Western Africa","MG",2017,0.0441494877226688,0.0110574961572764,0.160230666695853
"Vaginal discharge","Central and Western Africa","MG",2018,0.0438464303019563,0.0101191408287553,0.170612209099924
"Vaginal discharge","Central and Western Africa","MG",2019,0.0435453584015258,0.00922634924488546,0.182062210801428
"Vaginal discharge","Central and Western Africa","MG",2020,0.0432462603106177,0.00838602112321789,0.194582770842705
"Vaginal discharge","Central and Western Africa","MG",2021,0.0429491243697254,0.00760190501501098,0.208176023803179
"Vaginal discharge","Central and Western Africa","MG",2022,0.0426539389706267,0.00687537734523889,0.22284194500975
"Vaginal discharge","Central and Western Africa","NG",1970,0.0872110137040426,0.0276563746315186,0.242964428585333
"Vaginal discharge","Central and Western Africa","NG",1971,0.0854955786352591,0.0281164775075587,0.232017328718148
"Vaginal discharge","Central and Western Africa","NG",1972,0.0838107878838473,0.0285792001262684,0.221449067981552
"Vaginal discharge","Central and Western Africa","NG",1973,0.0821562152580371,0.029043909293461,0.211261693841966
"Vaginal discharge","Central and Western Africa","NG",1974,0.0805314356867577,0.0295098635941259,0.201455881388085
"Vaginal discharge","Central and Western Africa","NG",1975,0.0789360254371324,0.0299761949246157,0.192031057448295
"Vaginal discharge","Central and Western Africa","NG",1976,0.0773695623221343,0.0304418864747823,0.18298553251563
